cell_key,south,west,cell_area_km2,rgi_union_intersection_area_km2,contributing_region_count,dominant_region,stratum_population_cells,stratum_sample_cells,inclusion_probability,random_digest,stratum_rank,selected,same_stratum_pair_probability,cross_stratum_pair_rule
rgi7.0|global|south=+081|west=-0075,81,-75,1843.344315224121,692.610131259125,1,03,182,7,0.038461538462,0053158565e80725241da20ef786970e48f23d36ee4b9bc19cee1c2e4b6659f2,2,yes,0.001274968126,product_of_first_order_probabilities
rgi7.0|global|south=+078|west=-0088,78,-88,2485.739006454101,2.807590721921,1,03,182,7,0.038461538462,0103b452d5840acb5ed26db0baadaa8a08bb854cb59173f4679db76b9a6af344,3,yes,0.001274968126,product_of_first_order_probabilities
rgi7.0|global|south=+075|west=-0080,75,-80,3120.803157949463,342.491818157782,1,03,182,7,0.038461538462,023ef08b6657418e848a1d7240083f03c745731ff2966478e833b640c991cf91,4,yes,0.001274968126,product_of_first_order_probabilities
rgi7.0|global|south=+079|west=-0078,79,-78,2272.329481717407,1013.025225066677,1,03,182,7,0.038461538462,044e9f7322d8eb9a4b089f8a80f5d91ab731ab7c80ffb0c093cada80d0fbe561,5,yes,0.001274968126,product_of_first_order_probabilities
rgi7.0|global|south=+079|west=-0081,79,-81,2272.329481717407,730.076896796886,1,03,182,7,0.038461538462,04c44bb4fc507b1660ec4cc5e82f280c8a9c1e4e218c656de5ce8de614121580,6,yes,0.001274968126,product_of_first_order_probabilities
rgi7.0|global|south=+078|west=-0075,78,-75,2485.739006454101,61.480228112805,1,03,182,7,0.038461538462,0511fbc98d9e7d25afa3965d8503022ddce09a108823d5aa28638cffcfa25ff3,7,yes,0.001274968126,product_of_first_order_probabilities
rgi7.0|global|south=+067|west=-0067,67,-67,4764.521202815307,2367.814125911065,1,04,85,4,0.047058823529,017e6ccf8f89c2c31a21e2e1eb46ea3ff6d5a1424de267d3fa32b35d9d3ce8e1,1,yes,0.001680672269,product_of_first_order_probabilities
rgi7.0|global|south=+068|west=-0068,68,-68,4563.788707437989,381.874626996442,1,04,85,4,0.047058823529,036df7d36ac12e9242f1a9f71adae77d3964a5fcee1ae54c4820089ba6990ef9,2,yes,0.001680672269,product_of_first_order_probabilities
rgi7.0|global|south=+066|west=-0064,66,-64,4963.708778146484,1516.304557660359,1,04,85,4,0.047058823529,040ac846312de1741bdfee2a8d3e20395d35815cbfdacabdbb99b527782493cb,3,yes,0.001680672269,product_of_first_order_probabilities
rgi7.0|global|south=+073|west=-0078,73,-78,3539.190789014893,1035.220504343335,1,04,85,4,0.047058823529,0512978b7be1cf2c352d5706540eaeeafa0d42986016ec2ba0af5d900c8e5820,4,yes,0.001680672269,product_of_first_order_probabilities
