"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-18-01544","18","18-01","G169942E43791S",771733,749,"2000-04-13T00:00:00",169.9420685763278,-43.7908395,59,0.02283048643785,0,0,0,9,"",0,169.94197188316812,-43.791702402992726,2393.8035,2560.948,2470.5479,2473.2354,39.33976,194.765869140625,5,"COPDEM30",219
"RGI2000-v7.0-G-18-01545","18","18-01","G169945E43793S",771737,749,"2000-04-13T00:00:00",169.9453263695636,-43.792589,59,0.037540753116883,0,0,0,9,"",0,169.9448710032675,-43.79404582987389,2043.9082,2415.7217,2258.064,2246.6426,45.433514,163.79942,5,"COPDEM30",447
"RGI2000-v7.0-G-18-01546","18","18-01","G169953E43793S",771750,749,"2000-04-13T00:00:00",169.9527270825397,-43.7927575,59,0.025133246087629,0,0,0,9,"",0,169.9525012462099,-43.79356438112808,1841.7875,1983.3909,1922.7363,1921.4205,39.64116,178.05238,5,"COPDEM30",193
"RGI2000-v7.0-G-18-01547","18","18-01","G169957E43792S",771756,749,"2000-04-13T00:00:00",169.95713706770732,-43.792249999999996,59,0.031059494500957,0,0,0,9,"",0,169.95538697238663,-43.79306099119823,1989.448,2197.6074,2109.2168,2101.9329,37.37214,215.8383636474609,6,"COPDEM30",300
"RGI2000-v7.0-G-18-01548","18","18-01","G169955E43788S",771753,749,"2000-04-13T00:00:00",169.95473086241378,-43.7882695,59,0.024235506311741,0,0,0,9,"",0,169.95383977388298,-43.78752111556477,2249.11,2385.0117,2320.401,2319.405,30.971323,322.2581672668457,8,"COPDEM30",239
"RGI2000-v7.0-G-18-01549","18","18-01","G169956E43786S",771754,749,"2000-04-13T00:00:00",169.95641609436274,-43.785560000000004,59,0.027942946662883,0,0,0,9,"",0,169.95746668996676,-43.78482691644906,2043.9487,2194.846,2128.0479,2125.066,40.825043,4.997692,1,"COPDEM30",185
"RGI2000-v7.0-G-18-01550","18","18-01","G169956E43788S",771762,749,"2000-04-13T00:00:00",169.9605217938289,-43.788611,59,0.055351645367774,0,0,0,9,"",0,169.95946944452263,-43.78626890776609,2163.4355,2574.891,2283.4036,2308.872,36.19278,352.14240074157715,1,"COPDEM30",589
"RGI2000-v7.0-G-18-01551","18","18-01","G169940E43785S",771730,749,"2000-04-13T00:00:00",169.94133007291668,-43.7853975,59,0.186848063943849,0,0,0,9,"",0,169.94075331407086,-43.78239153052192,2033.9785,2506.2615,2275.2834,2274.3552,36.09128,2.0647717,1,"COPDEM30",732
"RGI2000-v7.0-G-18-01552","18","18-01","G169936E43787S",771721,749,"2000-04-13T00:00:00",169.93605922733713,-43.786781500000004,59,0.024547887507518,0,0,0,9,"",0,169.93312770654217,-43.785321102001156,2385.3328,2482.3152,2426.1304,2429.3713,21.882387,275.1698760986328,7,"COPDEM30",443
"RGI2000-v7.0-G-18-01553","18","18-01","G169930E43788S",771717,749,"2000-04-13T00:00:00",169.93001058401637,-43.787929000000005,59,0.031642243156228,0,0,0,9,"",0,169.92886496089764,-43.78884279368307,1927.6178,2201.9116,2077.1753,2068.2993,36.132996,221.5814971923828,6,"COPDEM30",374
